callid,agentid,customerid,pickedup,duration,productsold,transaction_date
2809,10,508,0,0,0,2024-10-12
2810,0,783,1,162,0,2024-11-26
2811,8,832,1,238,0,2024-08-18
2812,6,811,1,148,0,2024-06-21
2813,7,746,0,0,0,2024-09-16
2814,4,700,1,159,0,2024-07-12
2815,10,497,1,201,1,2024-01-04
2816,0,434,0,0,0,2024-06-12
2817,10,493,0,0,0,2024-11-09
2818,9,945,0,0,0,2024-02-28
2819,6,227,1,176,0,2024-01-21
2820,8,411,0,0,0,2024-03-08
2821,0,283,1,111,0,2024-12-16
2822,0,373,1,117,0,2024-04-22
2823,5,920,0,0,0,2024-06-27
2824,2,632,0,0,0,2024-10-23
2825,4,351,1,207,1,2024-01-17
2826,7,966,0,0,0,2024-11-28
2827,9,99,1,173,0,2024-11-09
2828,5,486,0,0,0,2024-08-24
2829,9,417,1,207,0,2024-02-29
2830,1,990,1,179,0,2024-05-30
2831,1,772,0,0,0,2024-06-15
2832,5,949,1,283,0,2024-04-18
2833,6,412,1,152,0,2024-11-15
2834,2,488,1,129,0,2024-06-06
2835,10,28,0,0,0,2024-06-30
2836,7,701,1,60,1,2024-11-30
2837,2,576,1,117,0,2024-05-26
2838,6,115,1,174,0,2024-10-14
2839,1,927,0,0,0,2024-12-07
2840,6,299,0,0,0,2024-01-01
2841,1,902,1,234,0,2024-10-24
2842,9,894,1,185,0,2024-10-06
2843,8,720,1,156,0,2024-10-13
2844,9,117,1,151,0,2024-05-08
2845,10,415,0,0,0,2024-02-26
2846,2,9,1,165,1,2024-09-16
2847,3,970,0,0,0,2024-04-09
2848,1,273,1,192,1,2024-11-11
2849,5,994,1,158,0,2024-01-11
2850,7,377,1,205,0,2024-10-03
2851,5,426,1,177,1,2024-12-26
2852,2,908,1,141,0,2024-06-22
2853,4,447,1,248,0,2024-01-29
2854,5,463,1,206,0,2024-02-22
2855,4,919,1,216,1,2024-06-27
2856,0,199,0,0,0,2024-11-28
2857,10,46,1,157,0,2024-04-26
2858,0,320,1,115,1,2024-02-26
2859,5,88,1,161,0,2024-12-03
2860,5,251,1,78,0,2024-03-10
2861,3,930,1,227,0,2024-06-25
2862,3,463,1,64,0,2024-12-04
2863,4,466,1,183,0,2024-03-28
2864,0,291,0,0,0,2024-06-26
2865,2,698,1,211,0,2024-04-26
2866,1,39,1,72,0,2024-04-07
2867,2,362,0,0,0,2024-04-04
2868,10,289,0,0,0,2024-05-18
2869,7,875,0,0,0,2024-07-01
2870,6,857,1,242,0,2024-03-09
2871,9,283,1,167,0,2024-04-28
2872,7,246,1,244,0,2024-07-29
2873,6,807,1,136,1,2024-06-11
2874,2,982,0,0,0,2024-05-23
2875,9,246,0,0,0,2024-10-02
2876,4,661,1,295,0,2024-04-23
2877,9,737,0,0,0,2024-09-23
2878,7,889,1,207,0,2024-10-22
2879,7,588,0,0,0,2024-06-26
2880,3,937,1,188,0,2024-04-02
2881,4,119,1,166,0,2024-01-22
2882,3,226,0,0,0,2024-03-26
2883,2,142,1,202,0,2024-02-01
2884,2,632,0,0,0,2024-08-06
2885,6,315,0,0,0,2024-06-28
2886,8,864,1,154,1,2024-09-21
2887,9,781,1,84,1,2024-02-24
2888,9,842,1,166,0,2024-10-02
2889,4,530,0,0,0,2024-04-17
2890,0,147,0,0,0,2024-02-19
2891,10,419,1,241,0,2024-02-20
2892,8,673,0,0,0,2024-03-05
2893,1,166,1,199,1,2024-02-04
2894,7,828,1,260,0,2024-03-11
2895,7,50,1,155,0,2024-11-12
2896,0,239,1,205,0,2024-10-24
2897,5,565,0,0,0,2024-11-12
2898,7,55,1,150,0,2024-12-28
2899,7,157,1,143,1,2024-07-14
2900,7,188,0,0,0,2024-03-02
2901,1,175,1,236,0,2024-03-27
2902,7,769,0,0,0,2024-05-18
2903,9,222,1,156,0,2024-07-15
2904,4,625,1,139,1,2024-10-23
2905,5,968,1,94,0,2024-01-29
2906,0,300,1,148,1,2024-06-15
2907,3,639,1,138,1,2024-07-20
2908,6,454,1,195,0,2024-08-30
2909,6,927,1,160,0,2024-01-07
2910,4,330,1,156,0,2024-06-29
2911,10,444,1,206,1,2024-04-17
2912,9,229,1,162,0,2024-07-26
2913,1,165,1,218,0,2024-01-04
2914,9,391,1,183,1,2024-01-25
2915,9,588,0,0,0,2024-04-13
2916,4,78,1,225,0,2024-01-26
2917,0,642,1,151,1,2024-01-04
2918,3,116,1,217,0,2024-08-23
2919,8,498,1,230,0,2024-04-19
2920,10,605,1,90,0,2024-10-15
2921,3,753,1,144,0,2024-08-25
2922,8,515,1,260,0,2024-05-27
2923,3,137,1,220,0,2024-07-26
2924,2,910,1,232,0,2024-11-07
2925,9,942,1,139,1,2024-11-01
2926,5,123,1,222,0,2024-07-28
2927,7,328,1,140,0,2024-05-27
2928,10,861,0,0,0,2024-02-21
2929,10,465,1,135,1,2024-04-04
2930,4,485,0,0,0,2024-08-10
2931,1,61,1,216,1,2024-03-24
2932,6,837,1,293,1,2024-01-05
2933,9,127,1,199,0,2024-12-20
2934,7,160,0,0,0,2024-12-09
2935,4,298,0,0,0,2024-09-30
2936,6,42,0,0,0,2024-05-31
2937,7,168,0,0,0,2024-06-09
2938,1,911,1,217,0,2024-04-07
2939,4,9,1,260,0,2024-10-28
2940,6,430,1,232,0,2024-09-20
2941,1,34,1,232,1,2024-08-19
2942,4,100,0,0,0,2024-08-25
2943,2,328,1,229,0,2024-10-07
2944,7,188,0,0,0,2024-12-20
2945,0,709,0,0,0,2024-11-06
2946,6,107,1,148,0,2024-02-27
2947,0,392,0,0,0,2024-04-28
2948,10,206,0,0,0,2024-07-30
2949,8,405,0,0,0,2024-11-04
2950,9,655,0,0,0,2024-10-17
2951,9,613,1,203,0,2024-03-17
2952,10,542,1,22,1,2024-08-13
2953,6,689,1,257,1,2024-05-17
2954,8,532,1,127,0,2024-10-08
2955,9,553,0,0,0,2024-07-09
2956,8,691,1,132,0,2024-10-06
2957,0,253,0,0,0,2024-06-14
2958,3,636,0,0,0,2024-11-29
2959,5,837,0,0,0,2024-04-13
2960,5,421,1,93,0,2024-02-27
2961,7,113,1,205,0,2024-04-02
2962,9,0,1,191,0,2024-01-15
2963,5,958,1,177,0,2024-10-26
2964,6,357,1,92,0,2024-09-15
2965,8,389,1,153,0,2024-09-30
2966,4,273,1,146,0,2024-03-26
2967,4,813,1,251,0,2024-08-18
2968,7,852,1,167,0,2024-12-03
2969,3,824,1,147,0,2024-07-04
2970,9,588,1,226,0,2024-05-05
2971,4,404,0,0,0,2024-12-20
2972,4,901,1,189,0,2024-06-30
2973,0,512,1,191,0,2024-09-17
2974,2,447,1,175,0,2024-05-08
2975,10,923,1,130,0,2024-09-11
2976,7,840,1,217,0,2024-11-15
2977,9,953,1,165,0,2024-07-23
2978,0,857,1,215,0,2024-03-29
2979,3,777,1,226,0,2024-12-30
2980,4,127,0,0,0,2024-09-08
2981,10,131,1,157,0,2024-05-25
2982,3,45,0,0,0,2024-08-06
2983,10,617,0,0,0,2024-03-23
2984,7,16,1,143,0,2024-02-07
2985,8,66,1,221,0,2024-03-21
2986,5,18,0,0,0,2024-07-06
2987,10,268,0,0,0,2024-01-10
2988,9,660,1,87,1,2024-06-20
2989,1,505,1,238,0,2024-06-06
2990,7,492,0,0,0,2024-06-04
2991,10,267,1,131,0,2024-07-30
2992,7,744,0,0,0,2024-07-08
2993,5,891,1,154,0,2024-05-27
2994,3,974,1,153,1,2024-05-20
2995,1,555,1,196,0,2024-07-30
2996,5,454,1,242,0,2024-06-05
2997,1,671,1,130,0,2024-02-18
2998,0,119,1,200,1,2024-08-02
2999,8,79,1,179,0,2024-09-28
3000,4,659,1,114,0,2024-09-30
3001,1,483,1,187,0,2024-06-24
3002,0,363,1,123,1,2024-08-07
3003,9,873,1,163,0,2024-01-24
3004,0,743,1,191,0,2024-08-16
3005,7,86,1,198,0,2024-06-24
3006,10,490,1,123,0,2024-11-01
3007,2,883,1,145,0,2024-02-20
3008,10,257,1,176,0,2024-04-10
3009,9,8,1,175,0,2024-11-06
3010,6,308,1,131,0,2024-09-12
3011,6,883,1,177,0,2024-09-23
3012,6,129,1,157,0,2024-05-08
3013,1,413,0,0,0,2024-12-20
3014,8,361,0,0,0,2024-12-15
3015,9,540,1,151,0,2024-01-03
3016,10,915,1,206,0,2024-04-25
3017,5,779,1,94,1,2024-09-26
3018,6,747,1,116,1,2024-06-25
3019,9,164,1,143,1,2024-02-16
3020,2,605,1,162,0,2024-04-23
3021,6,327,1,130,0,2024-11-22
3022,1,545,0,0,0,2024-10-01
3023,9,691,1,244,1,2024-06-14
3024,8,576,1,177,0,2024-01-10
3025,2,759,1,241,0,2024-12-25
3026,8,973,1,135,0,2024-01-14
3027,9,859,1,142,1,2024-01-16
3028,6,534,1,152,1,2024-09-25
3029,4,948,1,16,0,2024-02-13
3030,9,355,1,166,0,2024-12-23
3031,3,457,1,239,0,2024-09-21
3032,2,147,1,209,1,2024-04-02
3033,8,540,1,176,0,2024-11-05
3034,7,923,1,233,0,2024-05-26
3035,6,372,1,184,0,2024-08-21
3036,2,999,1,160,0,2024-03-20
3037,4,660,1,180,0,2024-11-30
3038,6,349,1,173,0,2024-11-05
3039,0,559,0,0,0,2024-07-02
3040,3,865,1,120,0,2024-08-22
3041,5,279,1,164,0,2024-12-30
3042,8,615,1,257,0,2024-06-20
3043,6,397,1,314,0,2024-02-05
3044,3,947,0,0,0,2024-05-12
3045,8,370,1,85,0,2024-11-22
3046,4,855,1,203,0,2024-08-02
3047,10,470,0,0,0,2024-04-11
3048,5,961,1,111,0,2024-02-19
3049,4,446,1,209,0,2024-07-14
3050,0,719,1,228,0,2024-12-03
3051,3,988,0,0,0,2024-04-08
3052,8,858,1,92,1,2024-04-04
3053,10,604,1,125,0,2024-10-08
3054,1,548,1,270,0,2024-10-20
3055,10,117,1,211,0,2024-08-03
3056,2,282,1,190,0,2024-11-03
3057,4,58,0,0,0,2024-03-21
3058,3,985,1,245,0,2024-09-07
3059,4,251,0,0,0,2024-12-12
3060,9,598,1,187,0,2024-03-12
3061,9,74,0,0,0,2024-05-20
3062,9,976,1,185,1,2024-02-21
3063,5,797,0,0,0,2024-12-11
3064,6,192,1,136,0,2024-11-09
3065,6,796,0,0,0,2024-01-22
3066,3,138,1,231,0,2024-01-21
3067,1,570,1,209,0,2024-09-15
3068,6,63,1,239,0,2024-05-26
3069,0,769,1,166,0,2024-10-24
3070,4,147,0,0,0,2024-06-02
3071,9,899,1,178,0,2024-03-18
3072,6,84,1,192,0,2024-03-15
3073,1,844,1,277,0,2024-01-23
3074,0,754,1,260,0,2024-01-08
3075,3,654,1,129,0,2024-03-29
3076,8,426,1,137,0,2024-07-10
3077,9,501,1,175,1,2024-03-20
3078,4,109,0,0,0,2024-09-07
3079,6,345,0,0,0,2024-01-10
3080,2,246,1,181,1,2024-04-29
3081,7,572,1,128,0,2024-12-09
3082,1,23,0,0,0,2024-10-21
3083,2,615,1,142,0,2024-12-28
3084,5,687,1,166,0,2024-02-10
3085,1,617,0,0,0,2024-02-03
3086,6,727,0,0,0,2024-10-16
3087,2,790,1,184,0,2024-09-28
3088,5,937,1,136,0,2024-12-14
3089,2,917,1,228,1,2024-07-21
3090,4,891,1,160,0,2024-06-24
3091,0,429,1,75,0,2024-01-03
3092,6,653,1,240,0,2024-12-06
3093,10,253,1,143,0,2024-06-14
3094,3,604,1,198,1,2024-05-31
3095,10,693,1,191,0,2024-03-25
3096,6,931,1,197,1,2024-03-26
3097,5,237,1,149,1,2024-12-18
3098,0,340,1,100,0,2024-06-08
3099,10,812,0,0,0,2024-10-28
3100,9,771,1,203,1,2024-11-13
3101,6,265,0,0,0,2024-01-19
3102,3,103,1,144,0,2024-11-21
3103,7,164,0,0,0,2024-12-31
3104,9,841,0,0,0,2024-02-20
3105,6,510,1,182,1,2024-06-14
3106,6,329,0,0,0,2024-12-29
3107,5,866,1,129,1,2024-11-15
3108,3,166,1,259,1,2024-05-27
3109,0,790,1,221,0,2024-05-10
3110,7,542,1,112,0,2024-02-29
3111,6,334,0,0,0,2024-04-27
3112,10,723,1,197,0,2024-03-13
3113,8,973,1,148,0,2024-09-24
3114,3,145,1,186,0,2024-07-25
3115,2,443,1,269,0,2024-08-03
3116,6,373,0,0,0,2024-06-19
3117,1,449,1,148,0,2024-05-26
3118,6,30,1,252,0,2024-03-18
3119,1,840,1,146,0,2024-06-14
3120,2,498,1,237,0,2024-05-22
3121,2,172,0,0,0,2024-06-03
3122,2,357,1,175,0,2024-11-23
3123,7,968,1,164,1,2024-08-10
3124,2,647,0,0,0,2024-11-05
3125,3,903,1,156,0,2024-07-30
3126,6,1,0,0,0,2024-03-11
3127,4,746,1,188,0,2024-06-19
3128,6,714,0,0,0,2024-06-12
3129,0,767,1,157,0,2024-08-26
3130,7,477,1,157,0,2024-09-18
3131,0,534,0,0,0,2024-08-11
3132,9,545,1,149,0,2024-03-28
3133,0,706,1,178,0,2024-04-14
3134,2,860,1,113,0,2024-10-02
3135,1,156,1,254,1,2024-01-06
3136,10,914,1,234,1,2024-10-09
3137,0,474,1,149,0,2024-07-23
3138,4,399,1,261,1,2024-06-10
3139,6,787,0,0,0,2024-10-30
3140,2,470,1,213,1,2024-10-06
3141,10,184,1,193,0,2024-07-05
3142,3,188,1,76,1,2024-08-24
3143,1,913,0,0,0,2024-07-25
3144,1,505,1,190,0,2024-12-24
3145,0,799,1,207,0,2024-10-02
3146,0,440,1,118,1,2024-11-01
3147,6,374,0,0,0,2024-10-15
3148,6,763,0,0,0,2024-02-08
3149,6,315,1,116,0,2024-11-26
3150,1,174,1,147,0,2024-03-24
3151,8,826,1,344,1,2024-02-02
3152,5,833,1,228,0,2024-10-25
3153,10,340,0,0,0,2024-10-22
3154,5,748,1,124,0,2024-09-23
3155,2,677,1,233,1,2024-02-22
3156,3,301,0,0,0,2024-07-01
3157,0,185,1,168,1,2024-06-26
3158,0,517,0,0,0,2024-10-14
3159,10,963,0,0,0,2024-04-05
3160,1,521,0,0,0,2024-03-15
3161,5,772,1,216,1,2024-09-28
3162,7,973,1,151,0,2024-03-23
3163,1,949,1,218,0,2024-02-01
3164,9,310,1,183,0,2024-12-28
3165,9,686,1,220,0,2024-10-07
3166,0,722,0,0,0,2024-11-15
3167,3,317,0,0,0,2024-03-08
3168,2,275,0,0,0,2024-06-23
3169,3,682,0,0,0,2024-03-13
3170,7,3,0,0,0,2024-10-17
3171,0,4,0,0,0,2024-05-24
3172,5,571,0,0,0,2024-03-08
3173,5,906,0,0,0,2024-05-26
3174,8,447,0,0,0,2024-11-03
3175,2,864,1,189,0,2024-08-26
3176,1,701,1,216,0,2024-09-05
3177,6,802,1,174,0,2024-05-31
3178,0,723,0,0,0,2024-04-08
3179,7,724,1,110,1,2024-11-11
3180,6,588,1,207,0,2024-07-29
3181,7,862,1,169,0,2024-11-19
3182,4,37,1,150,0,2024-10-01
3183,9,319,1,186,1,2024-01-09
3184,4,805,1,205,1,2024-06-29
3185,10,301,1,178,0,2024-06-03
3186,2,976,1,138,0,2024-10-26
3187,3,425,1,151,1,2024-05-18
3188,7,205,1,164,0,2024-10-04
3189,10,744,1,169,0,2024-12-11
3190,4,862,0,0,0,2024-05-10
3191,4,546,1,227,0,2024-02-22
3192,2,974,1,179,0,2024-10-02
3193,7,163,1,153,0,2024-02-13
3194,5,360,1,96,1,2024-06-18
3195,3,962,1,225,0,2024-01-15
3196,2,624,1,249,0,2024-10-05
3197,3,108,0,0,0,2024-12-15
3198,4,873,1,143,0,2024-09-16
3199,5,368,0,0,0,2024-01-21
3200,4,342,1,161,0,2024-03-30
3201,2,986,0,0,0,2024-04-03
3202,10,508,0,0,0,2024-07-07
3203,3,610,1,158,0,2024-11-07
3204,6,926,1,157,0,2024-12-31
3205,8,88,1,165,0,2024-08-24
3206,8,757,1,165,1,2024-10-17
3207,3,628,0,0,0,2024-09-20
3208,2,484,0,0,0,2024-11-03
3209,10,513,1,195,0,2024-07-26
3210,5,760,1,236,0,2024-08-17
3211,10,622,1,229,0,2024-10-05
3212,2,398,1,205,0,2024-06-18
3213,2,873,1,215,1,2024-06-26
3214,10,630,1,300,0,2024-02-27
3215,3,983,1,180,1,2024-04-18
3216,0,696,1,114,0,2024-05-12
3217,0,93,0,0,0,2024-09-30
3218,2,252,0,0,0,2024-07-22
3219,6,965,1,147,0,2024-09-30
3220,10,370,0,0,0,2024-02-17
3221,9,26,1,143,1,2024-07-27
3222,0,367,1,246,1,2024-02-01
3223,9,481,1,272,0,2024-07-20
3224,2,51,1,155,0,2024-10-24
3225,2,475,1,57,0,2024-04-29
3226,8,652,1,163,0,2024-10-26
3227,0,760,1,150,1,2024-04-03
3228,2,278,1,242,0,2024-12-24
3229,3,391,1,155,0,2024-02-24
3230,10,292,1,137,1,2024-07-06
3231,6,150,0,0,0,2024-07-14
3232,1,584,1,197,0,2024-07-09
3233,9,686,1,190,1,2024-06-06
3234,5,245,1,220,0,2024-08-05
3235,5,426,1,246,1,2024-02-06
3236,10,811,1,135,0,2024-04-26
3237,5,140,0,0,0,2024-11-21
3238,10,584,1,195,0,2024-04-23
3239,8,508,1,97,1,2024-02-09
3240,5,13,1,186,1,2024-11-05
3241,2,782,1,122,0,2024-04-10
3242,1,253,1,217,0,2024-09-16
3243,8,840,1,96,0,2024-06-07
3244,9,889,0,0,0,2024-12-29
3245,6,39,0,0,0,2024-09-25
3246,10,793,1,159,0,2024-04-18
3247,8,291,0,0,0,2024-04-30
3248,5,956,0,0,0,2024-03-17
3249,7,848,1,226,0,2024-07-18
3250,10,952,0,0,0,2024-06-20
3251,3,123,1,279,1,2024-10-20
3252,7,913,1,211,0,2024-08-27
3253,0,786,0,0,0,2024-11-04
3254,10,382,0,0,0,2024-08-02
3255,7,109,1,100,0,2024-07-22
3256,9,768,1,243,0,2024-01-12
3257,10,887,0,0,0,2024-06-09
3258,9,833,0,0,0,2024-08-21
3259,10,672,1,226,1,2024-02-03
3260,10,927,1,119,0,2024-08-28
3261,10,728,1,111,0,2024-01-11
3262,9,514,1,123,1,2024-10-07
3263,10,537,1,124,0,2024-08-21
3264,1,449,1,177,1,2024-11-01
3265,8,352,0,0,0,2024-07-31
3266,8,636,0,0,0,2024-12-24
3267,1,428,1,187,0,2024-09-06
3268,9,456,0,0,0,2024-09-04
3269,1,480,1,197,0,2024-04-10
3270,0,347,1,192,0,2024-05-13
3271,0,693,1,151,0,2024-11-17
3272,5,72,1,220,1,2024-03-16
3273,4,604,1,195,0,2024-09-10
3274,9,30,0,0,0,2024-07-08
3275,7,186,0,0,0,2024-08-02
3276,5,817,0,0,0,2024-10-06
3277,5,684,1,279,0,2024-09-09
3278,3,366,0,0,0,2024-09-27
3279,4,478,0,0,0,2024-08-17
3280,0,308,1,220,1,2024-10-18
3281,6,237,0,0,0,2024-10-30
3282,6,344,1,264,0,2024-09-23
3283,5,878,1,199,1,2024-03-23
3284,6,437,1,131,0,2024-04-21
3285,0,572,1,213,0,2024-08-17
3286,10,716,1,127,1,2024-11-10
3287,3,406,0,0,0,2024-07-24
3288,9,155,1,182,0,2024-08-22
3289,3,736,1,225,1,2024-03-31
3290,8,257,1,238,1,2024-04-27
3291,6,199,1,198,0,2024-04-16
3292,6,953,1,210,1,2024-09-25
3293,6,426,0,0,0,2024-09-02
3294,5,791,0,0,0,2024-09-27
3295,8,944,0,0,0,2024-09-06
3296,1,681,1,214,1,2024-05-30
3297,0,783,1,230,0,2024-09-02
3298,6,604,1,179,0,2024-10-04
3299,6,646,1,135,0,2024-05-21
3300,9,897,0,0,0,2024-03-20
3301,7,766,0,0,0,2024-08-09
3302,2,588,1,135,0,2024-02-17
3303,5,806,1,77,0,2024-11-12
3304,3,591,1,29,0,2024-04-01
3305,4,176,1,158,1,2024-12-02
3306,7,207,1,149,0,2024-07-01
3307,2,128,1,62,1,2024-10-12
3308,0,532,1,150,1,2024-10-25
3309,2,180,1,176,0,2024-11-03
3310,9,678,0,0,0,2024-03-19
3311,6,39,0,0,0,2024-09-22
3312,2,599,1,152,0,2024-04-17
3313,4,602,1,204,1,2024-08-31
3314,5,931,1,180,1,2024-05-04
3315,4,689,0,0,0,2024-10-07
3316,8,461,0,0,0,2024-04-21
3317,7,358,1,90,0,2024-01-17
3318,10,156,1,207,0,2024-01-08
3319,9,736,1,287,0,2024-11-28
3320,0,534,0,0,0,2024-07-17
3321,5,625,1,251,0,2024-01-03
3322,0,603,1,135,0,2024-08-25
3323,4,457,1,189,0,2024-10-18
3324,5,11,0,0,0,2024-12-28
3325,7,398,0,0,0,2024-04-17
3326,6,169,1,173,1,2024-09-08
3327,2,127,0,0,0,2024-11-15
3328,4,549,1,144,0,2024-12-01
3329,9,29,1,190,0,2024-01-03
3330,10,448,1,158,1,2024-04-28
3331,7,31,1,291,0,2024-03-20
3332,8,310,1,163,0,2024-02-29
3333,10,197,1,231,0,2024-09-17
3334,2,836,0,0,0,2024-10-27
3335,1,58,1,181,1,2024-10-07
3336,7,83,1,178,1,2024-02-08
3337,8,321,1,174,1,2024-02-07
3338,4,571,1,117,0,2024-07-17
3339,10,487,1,210,0,2024-11-01
3340,0,657,0,0,0,2024-12-10
3341,6,999,1,206,0,2024-09-15
3342,2,472,1,189,0,2024-11-21
3343,6,724,1,187,0,2024-10-29
3344,9,739,1,188,1,2024-10-10
3345,9,102,1,225,0,2024-10-17
3346,7,123,1,227,1,2024-01-23
3347,8,880,1,290,0,2024-04-28
3348,4,379,1,120,1,2024-08-26
3349,0,68,1,186,0,2024-12-12
3350,6,569,1,231,0,2024-12-25
3351,5,722,1,205,0,2024-02-04
3352,5,41,0,0,0,2024-10-27
3353,4,644,1,223,1,2024-09-28
3354,4,561,1,190,0,2024-04-28
3355,8,406,0,0,0,2024-11-11
3356,1,362,1,224,1,2024-04-28
3357,2,476,1,131,0,2024-04-27
3358,2,703,1,191,1,2024-10-28
3359,4,334,1,183,1,2024-07-03
3360,0,543,1,67,1,2024-04-25
3361,3,194,1,234,1,2024-10-30
3362,1,846,1,184,0,2024-04-30
3363,1,744,0,0,0,2024-04-07
3364,1,137,0,0,0,2024-04-27
3365,2,421,1,173,0,2024-02-05
3366,4,853,1,212,0,2024-12-11
3367,2,182,0,0,0,2024-03-28
3368,3,527,1,170,0,2024-05-07
3369,10,828,0,0,0,2024-08-08
3370,7,398,1,246,0,2024-09-12
3371,3,778,1,168,0,2024-10-30
3372,1,493,1,159,0,2024-11-18
3373,10,164,1,225,1,2024-11-04
3374,2,576,1,97,0,2024-10-10
3375,6,82,1,198,0,2024-03-17
3376,4,366,1,183,1,2024-09-07
3377,8,32,1,141,0,2024-09-01
3378,5,197,1,232,0,2024-08-22
3379,5,711,0,0,0,2024-05-24
3380,6,582,1,255,0,2024-03-21
3381,0,305,0,0,0,2024-04-12
3382,6,294,1,166,0,2024-10-29
3383,8,150,1,199,1,2024-09-30
3384,2,649,1,169,0,2024-08-20
3385,1,873,0,0,0,2024-03-04
3386,3,421,1,225,1,2024-04-23
3387,5,322,1,196,0,2024-03-13
3388,4,49,0,0,0,2024-10-08
3389,2,362,1,135,0,2024-03-25
3390,2,746,1,225,1,2024-10-07
3391,7,739,1,81,1,2024-03-09
3392,3,791,0,0,0,2024-05-25
3393,9,191,1,188,1,2024-09-13
3394,7,890,0,0,0,2024-10-01
3395,7,400,1,235,1,2024-02-07
3396,4,484,0,0,0,2024-11-21
3397,5,665,1,111,1,2024-02-18
3398,4,440,1,250,1,2024-12-27
3399,10,244,1,106,0,2024-03-23
3400,1,146,1,160,0,2024-12-23
3401,8,354,0,0,0,2024-11-26
3402,4,494,1,165,1,2024-08-16
3403,2,922,1,159,0,2024-09-18
3404,2,733,1,246,1,2024-09-09
3405,1,167,1,250,1,2024-09-13
3406,1,399,1,249,1,2024-08-15
3407,10,490,1,148,0,2024-10-27
3408,4,486,0,0,0,2024-03-01
3409,3,892,1,175,0,2024-03-27
3410,10,471,0,0,0,2024-04-13
3411,2,985,1,204,0,2024-10-24
3412,10,990,1,181,0,2024-12-16
3413,9,183,1,170,1,2024-05-18
3414,7,369,1,204,0,2024-08-09
3415,4,577,1,175,1,2024-07-27
3416,5,694,1,178,0,2024-02-05
3417,1,664,1,153,1,2024-02-16
3418,0,758,1,164,0,2024-06-04
3419,4,139,0,0,0,2024-01-06
3420,3,43,1,141,0,2024-09-28
3421,0,271,1,132,0,2024-01-05
3422,3,961,1,172,1,2024-02-28
3423,6,642,1,227,1,2024-08-26
3424,4,709,0,0,0,2024-07-26
3425,2,400,1,97,0,2024-05-25
3426,10,243,1,189,0,2024-03-23
3427,6,301,1,130,0,2024-01-23
3428,7,281,0,0,0,2024-05-07
3429,2,105,0,0,0,2024-03-09
3430,9,510,1,133,1,2024-07-19
3431,1,166,1,233,0,2024-06-15
3432,0,22,1,145,0,2024-12-06
3433,9,270,1,139,0,2024-06-23
3434,6,918,1,143,0,2024-12-15
3435,10,416,0,0,0,2024-11-01
3436,10,16,1,136,0,2024-01-20
3437,10,416,1,184,1,2024-06-02
3438,8,807,1,133,0,2024-02-13
3439,7,822,1,251,0,2024-02-22
3440,10,170,1,111,0,2024-05-13
3441,6,734,0,0,0,2024-07-04
3442,10,994,1,179,1,2024-08-11
3443,1,771,1,145,0,2024-02-25
3444,1,428,1,164,1,2024-08-05
3445,0,261,1,188,0,2024-10-12
3446,1,426,0,0,0,2024-12-01
3447,3,173,0,0,0,2024-07-13
3448,8,666,1,81,0,2024-07-05
3449,1,97,1,308,0,2024-10-04
3450,1,223,1,108,1,2024-08-13
3451,5,617,0,0,0,2024-07-10
3452,8,537,1,157,0,2024-11-27
3453,1,112,1,209,0,2024-04-13
3454,2,889,1,150,0,2024-12-05
3455,8,522,0,0,0,2024-01-15
3456,0,506,1,155,0,2024-02-02
3457,5,73,1,99,0,2024-10-12
3458,10,404,0,0,0,2024-09-24
3459,5,247,1,239,1,2024-04-24
3460,1,719,1,253,0,2024-11-30
3461,0,58,0,0,0,2024-06-18
3462,4,585,1,205,0,2024-09-06
3463,1,870,1,177,0,2024-07-24
3464,3,350,1,92,0,2024-06-01
3465,8,93,1,194,0,2024-05-24
3466,9,772,1,213,1,2024-05-28
3467,0,8,1,187,0,2024-07-29
3468,1,453,1,138,0,2024-07-04
3469,0,928,1,207,0,2024-07-08
3470,2,896,1,98,0,2024-12-11
3471,2,915,1,134,0,2024-03-04
3472,0,201,1,144,0,2024-02-02
3473,1,343,1,187,0,2024-09-13
3474,2,637,0,0,0,2024-01-09
3475,9,596,0,0,0,2024-12-17
3476,3,668,0,0,0,2024-07-18
3477,9,796,0,0,0,2024-09-28
3478,8,691,1,156,0,2024-12-23
3479,1,119,1,161,0,2024-08-20
3480,0,337,0,0,0,2024-06-03
3481,7,911,1,186,0,2024-10-16
3482,10,655,0,0,0,2024-09-29
3483,8,778,1,135,0,2024-07-31
3484,7,371,1,89,0,2024-10-06
3485,5,921,0,0,0,2024-02-08
3486,9,582,1,165,1,2024-07-12
3487,7,514,1,188,0,2024-08-26
3488,8,924,0,0,0,2024-11-29
3489,2,550,1,136,1,2024-03-31
3490,2,266,0,0,0,2024-05-15
3491,4,149,1,141,0,2024-03-17
3492,2,676,1,140,0,2024-10-25
3493,6,59,1,219,0,2024-05-10
3494,9,360,1,159,0,2024-06-04
3495,6,3,1,112,0,2024-07-12
3496,3,337,1,251,0,2024-03-23
3497,2,68,1,213,0,2024-06-08
3498,8,555,1,102,0,2024-03-07
3499,7,926,1,291,0,2024-12-18
3500,5,199,1,223,0,2024-07-17
3501,10,442,1,234,1,2024-11-02
3502,1,144,0,0,0,2024-09-15
3503,2,37,1,165,0,2024-12-10
3504,3,663,0,0,0,2024-11-09
3505,3,276,1,221,0,2024-11-23
3506,1,683,1,153,1,2024-05-13
